state,zip_code,facility,facility_latitude,facility_longitude,owner,well_name,well_designation,well_latitude,well_longitude,collection_date,contaminant,modifier,below_detection_limit,concentration,measurement_unit,limit_exceeded,standard_threshold,standard_type
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-01-31,arsenic,,False,0.0220000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2012-08-07,arsenic,,False,0.0013000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2012-08-07,arsenic,,False,0.0056500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2012-08-07,arsenic,,False,0.0045000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2012-08-07,arsenic,,False,0.0430000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-02-12,arsenic,,False,0.0015500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-02-12,arsenic,,False,0.0018000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-02-12,arsenic,,False,0.0038000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-02-12,arsenic,,False,0.0250000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2013-08-21,arsenic,,False,0.0016000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2013-08-21,arsenic,,False,0.0090000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2013-08-21,arsenic,,False,0.0028000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2013-08-21,arsenic,,False,0.0040000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2013-08-21,arsenic,,False,0.0328000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2014-03-25,arsenic,,False,0.0016000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2014-03-25,arsenic,,False,0.0091000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2014-03-25,arsenic,,False,0.0031000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2014-03-25,arsenic,,False,0.0041000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2014-03-25,arsenic,,False,0.0317000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2014-03-25,arsenic,,False,0.0026000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2014-08-12,arsenic,,False,0.0013000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2014-08-12,arsenic,,False,0.0095000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2014-08-12,arsenic,,False,0.0041000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2014-08-12,arsenic,,False,0.0420000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P1,upgradient,35.071199,-90.149379,2016-05-23,arsenic,,False,0.0020000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P5,downgradient,35.073632,-90.133827,2016-05-23,arsenic,,False,0.0032100000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P6,downgradient,35.074899,-90.138542,2016-05-23,arsenic,,False,0.0272000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P2,downgradient,35.075259,-90.150808,2016-05-24,arsenic,,False,0.0083400000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,P4,downgradient,35.074798,-90.142416,2016-05-24,arsenic,,False,0.0024800000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-19,arsenic,,False,4.1400000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2016-11-16,arsenic,,False,3.9000000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-29,arsenic,,False,3.6200000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-05-09,arsenic,,False,3.5600000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-08-23,arsenic,,False,3.5500000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-07-14,arsenic,,False,3.5200000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-06-14,arsenic,,False,3.3700000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-01-31,arsenic,,False,3.2300000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-03-01,arsenic,,False,3.2200000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-203,downgradient,35.074344,-90.139839,2017-04-19,arsenic,,False,2.8900000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-07-19,arsenic,,False,0.2980000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-08-23,arsenic,,False,0.2810000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-03-28,arsenic,,False,0.2450000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-05-10,arsenic,,False,0.2340000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-06-13,arsenic,,False,0.2280000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-07-13,arsenic,,False,0.2210000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-02-28,arsenic,,False,0.1990000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-04-18,arsenic,,False,0.1970000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2016-11-14,arsenic,,False,0.1770000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-202,downgradient,35.069247,-90.136086,2017-01-30,arsenic,,False,0.1760000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-05-09,arsenic,,False,0.0569000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-03-29,arsenic,,False,0.0499000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-04-19,arsenic,,False,0.0491000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-07-19,arsenic,,False,0.0473000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2016-11-16,arsenic,,False,0.0460000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-06-14,arsenic,,False,0.0455000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-01-31,arsenic,,False,0.0428000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-08-23,arsenic,,False,0.0396000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-07-14,arsenic,,False,0.0387000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-03-01,arsenic,,False,0.0368000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-204,downgradient,35.074328,-90.136978,2017-08-23,arsenic,,False,0.0364000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-08-23,arsenic,,False,0.0363000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2016-11-16,arsenic,,False,0.0316000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-08-24,arsenic,,False,0.0185000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-01-31,arsenic,,False,0.0164000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-02-28,arsenic,,False,0.0154000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-02-28,arsenic,,False,0.0151000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-03-28,arsenic,,False,0.0145000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-07-19,arsenic,,False,0.0127000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-07-19,arsenic,,False,0.0123000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-01-31,arsenic,,False,0.0122000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2016-11-15,arsenic,,False,0.0116000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-03-28,arsenic,,False,0.0114000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-02-28,arsenic,,False,0.0106000000,mg/L,True,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2016-11-15,arsenic,,False,0.0095700000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-03-28,arsenic,,False,0.0092400000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-07-13,arsenic,,False,0.0088500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-04-18,arsenic,,False,0.0084500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-07-13,arsenic,,False,0.0084000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-04-18,arsenic,,False,0.0079900000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-03-13,arsenic,,False,0.0079300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-05-10,arsenic,,False,0.0075300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-07-19,arsenic,,False,0.0075000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-07-18,arsenic,,False,0.0070300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-213,downgradient,35.071608,-90.132625,2017-06-13,arsenic,,False,0.0070300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-06-13,arsenic,,False,0.0067100000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-05-09,arsenic,,False,0.0064400000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-07-13,arsenic,,False,0.0063700000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-03-29,arsenic,,False,0.0058000000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-212,downgradient,35.069239,-90.133592,2017-05-10,arsenic,,False,0.0055600000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-07-13,arsenic,,False,0.0055500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-02-28,arsenic,,False,0.0053600000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-06-13,arsenic,,False,0.0053100000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-04-18,arsenic,,False,0.0048900000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-08-23,arsenic,,False,0.0047400000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-08-23,arsenic,,False,0.0047100000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2017-01-30,arsenic,,False,0.0044800000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-02-28,arsenic,,False,0.0039200000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-04-17,arsenic,,False,0.0036500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-04-18,arsenic,,False,0.0035100000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-01-30,arsenic,,False,0.0034600000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-03-28,arsenic,,False,0.0034400000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-01-30,arsenic,,False,0.0033700000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-206,downgradient,35.073483,-90.132903,2016-11-16,arsenic,,False,0.0032200000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-05-10,arsenic,,False,0.0031400000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-210,background,35.070925,-90.151436,2017-05-09,arsenic,,False,0.0029300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-06-13,arsenic,,False,0.0026700000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-05-09,arsenic,,False,0.0026600000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-07-13,arsenic,,False,0.0025900000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2017-07-19,arsenic,,False,0.0024700000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-08-24,arsenic,,True,0.0020300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-04-18,arsenic,,False,0.0019500000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-205,downgradient,35.073714,-90.134178,2017-07-13,arsenic,,False,0.0018300000,mg/L,False,0.01,MCL
TN,38109,Allen Fossil Plant,35.073611,-90.148889,Tennessee Valley Authority,ALF-201,downgradient,35.069411,-90.139789,2016-11-15,arsenic,,False,0.0017300000,mg/L,False,0.01,MCL
